unique_id,book_name,page,class,entity_list,caption
brotherswatchwor00feltiala_page7.png,brotherswatchwor00feltiala,page7.png,Human,person,a drawing of a man and woman in a room
brotherswatchwor00feltiala_page8.png,brotherswatchwor00feltiala,page8.png,Human,,the brothers ' watcher by william whitter
browniesthroughu00coxp2_page101.png,browniesthroughu00coxp2,page101.png,Both,book,a book with a drawing of a woman and a man
browniesthroughu00coxp2_page107.png,browniesthroughu00coxp2,page107.png,Human,,the tempest of the sea by william blake
browniesthroughu00coxp2_page121.png,browniesthroughu00coxp2,page121.png,Human,book,"the brown ' s history, with illustrations by william and mary"
browniesthroughu00coxp2_page122.png,browniesthroughu00coxp2,page122.png,Human,book,a book with a poem on it
browniesthroughu00coxp2_page125.png,browniesthroughu00coxp2,page125.png,Human,book,an old book with illustrations of people and animals
browniesthroughu00coxp2_page143.png,browniesthroughu00coxp2,page143.png,Human,book,an old book with a drawing of a man and a woman
browniesthroughu00coxp2_page147.png,browniesthroughu00coxp2,page147.png,Both,book,an old book with illustrations of people and animals
browniesthroughu00coxp2_page149.png,browniesthroughu00coxp2,page149.png,Both,book,the book of the poems of the poems of the poems of the poems of the poems of the poems of
browniesthroughu00coxp2_page15.png,browniesthroughu00coxp2,page15.png,Human,book,"a page from the book, the adventures of peter rabbit"
browniesthroughu00coxp2_page16.png,browniesthroughu00coxp2,page16.png,Human,,a book with illustrations of animals and birds
browniesthroughu00coxp2_page26.png,browniesthroughu00coxp2,page26.png,Both,book,a book with a page of text on it
browniesthroughu00coxp2_page35.png,browniesthroughu00coxp2,page35.png,Human,"book, person",an open book with illustrations of people and animals
browniesthroughu00coxp2_page39.png,browniesthroughu00coxp2,page39.png,Human,"person, person, person, book",an old book with a drawing of a house
browniesthroughu00coxp2_page46.png,browniesthroughu00coxp2,page46.png,Human,book,the book of the little prince
browniesthroughu00coxp2_page60.png,browniesthroughu00coxp2,page60.png,Human,book,the book of the little prince by william shakespeare
browniesthroughu00coxp2_page66.png,browniesthroughu00coxp2,page66.png,Human,clock,an old book with a drawing of a man in a hat
brunoorlessonsof00abboiala_page10.png,brunoorlessonsof00abboiala,page10.png,Both,person,"the cover of the book, the adventures of the little prince"
brunoorlessonsof00abboiala_page106.png,brunoorlessonsof00abboiala,page106.png,Human,"person, book, bird",an old book with a drawing of a man and a woman
brunoorlessonsof00abboiala_page114.png,brunoorlessonsof00abboiala,page114.png,Animal,book,a book with a drawing of a tree
brunoorlessonsof00abboiala_page137.png,brunoorlessonsof00abboiala,page137.png,Both,"horse, book",an old book with a picture of a man and woman
brunoorlessonsof00abboiala_page151.png,brunoorlessonsof00abboiala,page151.png,Neither,,"a page from the book, the story of the witch"
brunoorlessonsof00abboiala_page154.png,brunoorlessonsof00abboiala,page154.png,Both,"book, person",an old book with a picture of a man on horseback
brunoorlessonsof00abboiala_page155.png,brunoorlessonsof00abboiala,page155.png,Human,,an old book with a cartoon character
brunoorlessonsof00abboiala_page163.png,brunoorlessonsof00abboiala,page163.png,Both,"person, cake, book, person, person",an old book with a picture of a man on horseback
brunoorlessonsof00abboiala_page20.png,brunoorlessonsof00abboiala,page20.png,Animal,book,a book with a drawing of a man on a horse
brunoorlessonsof00abboiala_page22.png,brunoorlessonsof00abboiala,page22.png,Animal,"bear, book","a page from the book, the adventures of sherlock"
brunoorlessonsof00abboiala_page23.png,brunoorlessonsof00abboiala,page23.png,Both,book,a book with a picture of a dog and a bird
brunoorlessonsof00abboiala_page25.png,brunoorlessonsof00abboiala,page25.png,Human,book,a book with a picture of a man on a horse
brunoorlessonsof00abboiala_page26.png,brunoorlessonsof00abboiala,page26.png,Both,,an old book with a page of text
brunoorlessonsof00abboiala_page33.png,brunoorlessonsof00abboiala,page33.png,Animal,book,an old book with a drawing of a horse and a man
brunoorlessonsof00abboiala_page35.png,brunoorlessonsof00abboiala,page35.png,Human,book,an old book with a page of text
brunoorlessonsof00abboiala_page36.png,brunoorlessonsof00abboiala,page36.png,Animal,dog,a book with a drawing of a dog
brunoorlessonsof00abboiala_page38.png,brunoorlessonsof00abboiala,page38.png,Human,"person, person, person, person",an old book with a drawing of a man and woman
brunoorlessonsof00abboiala_page40.png,brunoorlessonsof00abboiala,page40.png,Neither,book,the voyage of the discovery of the west indies
brunoorlessonsof00abboiala_page41.png,brunoorlessonsof00abboiala,page41.png,Animal,book,a book with an image of a ship
brunoorlessonsof00abboiala_page44.png,brunoorlessonsof00abboiala,page44.png,Both,"book, person, person",an old book with a drawing of a man and a dog
brunoorlessonsof00abboiala_page48.png,brunoorlessonsof00abboiala,page48.png,Neither,book,a book with a picture of a man sitting on a bench
brunoorlessonsof00abboiala_page56.png,brunoorlessonsof00abboiala,page56.png,Human,book,an old book with a picture of a man and a woman
brunoorlessonsof00abboiala_page63.png,brunoorlessonsof00abboiala,page63.png,Human,"person, person, book, person, person",a book with a picture of a man and a dog
brunoorlessonsof00abboiala_page68.png,brunoorlessonsof00abboiala,page68.png,Both,book,a book with an illustration of a family
brunoorlessonsof00abboiala_page69.png,brunoorlessonsof00abboiala,page69.png,Animal,"dog, dog, book",a book with a drawing of a dog and a man
brunoorlessonsof00abboiala_page7.png,brunoorlessonsof00abboiala,page7.png,Neither,,a book with a picture of a woman in the middle
brunoorlessonsof00abboiala_page71.png,brunoorlessonsof00abboiala,page71.png,Both,"sports ball, book",an old book with a drawing of a dog
brunoorlessonsof00abboiala_page76.png,brunoorlessonsof00abboiala,page76.png,Animal,,a book with an image of a man in a suit
brunoorlessonsof00abboiala_page80.png,brunoorlessonsof00abboiala,page80.png,Both,"book, cat",a book with a drawing of a tree
brunoorlessonsof00abboiala_page93.png,brunoorlessonsof00abboiala,page93.png,Human,"boat, book",an old book with a drawing of a man on a boat
brunoorlessonsof00abboiala_page99.png,brunoorlessonsof00abboiala,page99.png,Human,"book, boat, person",a book with a drawing of ships in the water
budsblossomsorst00londiala_page42.png,budsblossomsorst00londiala,page42.png,Neither,,a book with a page in it
budsflowersofchi00pletiala_page100.png,budsflowersofchi00pletiala,page100.png,Human,,a book with a picture of a man and woman in the middle ages
budsflowersofchi00pletiala_page103.png,budsflowersofchi00pletiala,page103.png,Human,,the book of mormon
budsflowersofchi00pletiala_page11.png,budsflowersofchi00pletiala,page11.png,Human,surfboard,a woman and child in a doorway
budsflowersofchi00pletiala_page110.png,budsflowersofchi00pletiala,page110.png,Human,"person, person",the adventures of sherlock holmes
budsflowersofchi00pletiala_page113.png,budsflowersofchi00pletiala,page113.png,Human,"person, person, kite",a drawing of a man on a horse
budsflowersofchi00pletiala_page120.png,budsflowersofchi00pletiala,page120.png,Human,,a book with a picture of a man and woman sitting on a bench
budsflowersofchi00pletiala_page123.png,budsflowersofchi00pletiala,page123.png,Human,person,a book with illustrations of a woman and a man
budsflowersofchi00pletiala_page130.png,budsflowersofchi00pletiala,page130.png,Human,,the three little pigs by the author
budsflowersofchi00pletiala_page133.png,budsflowersofchi00pletiala,page133.png,Human,person,a painting of a group of people in a village
budsflowersofchi00pletiala_page140.png,budsflowersofchi00pletiala,page140.png,Human,"person, person, person, person",a book with illustrations of children eating and drinking
budsflowersofchi00pletiala_page143.png,budsflowersofchi00pletiala,page143.png,Human,person,a book with a picture of a man on it
budsflowersofchi00pletiala_page150.png,budsflowersofchi00pletiala,page150.png,Human,person,the three illustrations of the three men who are working in the garden
budsflowersofchi00pletiala_page153.png,budsflowersofchi00pletiala,page153.png,Human,"person, person, person",a woman is sewing while two children are sitting on the floor
budsflowersofchi00pletiala_page160.png,budsflowersofchi00pletiala,page160.png,Human,"person, person",the three illustrations of the little prince
budsflowersofchi00pletiala_page18.png,budsflowersofchi00pletiala,page18.png,Human,person,a book with illustrations of a woman sitting on a chair
budsflowersofchi00pletiala_page21.png,budsflowersofchi00pletiala,page21.png,Human,person,a book with a picture of a group of people
budsflowersofchi00pletiala_page28.png,budsflowersofchi00pletiala,page28.png,Both,"person, chair, person",a book with a picture of a man and woman
budsflowersofchi00pletiala_page31.png,budsflowersofchi00pletiala,page31.png,Human,,a man sitting at a desk with a book
budsflowersofchi00pletiala_page38.png,budsflowersofchi00pletiala,page38.png,Human,cake,a book with a cartoon character and a cartoon character
budsflowersofchi00pletiala_page41.png,budsflowersofchi00pletiala,page41.png,Human,,a cartoon of a man in a kitchen
budsflowersofchi00pletiala_page48.png,budsflowersofchi00pletiala,page48.png,Human,"person, person",a book with illustrations of children playing and reading
budsflowersofchi00pletiala_page5.png,budsflowersofchi00pletiala,page5.png,Human,,a woman in a dress and hat standing next to a wooden fence
budsflowersofchi00pletiala_page51.png,budsflowersofchi00pletiala,page51.png,Human,"person, person",the adventures of sherlock and mrs muffe
budsflowersofchi00pletiala_page58.png,budsflowersofchi00pletiala,page58.png,Human,"person, handbag",a book with a picture of a man in a tree
budsflowersofchi00pletiala_page6.png,budsflowersofchi00pletiala,page6.png,Human,,a book cover with a picture of a little boy in a red coat
budsflowersofchi00pletiala_page61.png,budsflowersofchi00pletiala,page61.png,Human,,a book with a picture of a man in a room
budsflowersofchi00pletiala_page68.png,budsflowersofchi00pletiala,page68.png,Human,,a book with illustrations of a woman and a man in a boat
budsflowersofchi00pletiala_page71.png,budsflowersofchi00pletiala,page71.png,Human,person,a drawing of a man sitting in a chair
budsflowersofchi00pletiala_page78.png,budsflowersofchi00pletiala,page78.png,Human,"potted plant, bird, person, bird, bird",a book with illustrations of a woman and a cat
budsflowersofchi00pletiala_page81.png,budsflowersofchi00pletiala,page81.png,Human,,a drawing of a group of people in a forest
budsflowersofchi00pletiala_page88.png,budsflowersofchi00pletiala,page88.png,Human,"person, person, clock, person, person, person",a family in their living room
budsflowersofchi00pletiala_page93.png,budsflowersofchi00pletiala,page93.png,Human,"person, person, potted plant, person",a drawing of a group of people in the woods
bullybullfroghis00frye_page100.png,bullybullfroghis00frye,page100.png,Neither,"bird, bird, vase",a book with a duck and a duckling
bullybullfroghis00frye_page48.png,bullybullfroghis00frye,page48.png,Neither,bird,a bird and a frog in the grass
bullybullfroghis00frye_page82.png,bullybullfroghis00frye,page82.png,Neither,,a frog and toad in the grass
bunchofkeyswhere00hood_page9.png,bunchofkeyswhere00hood,page9.png,Human,"person, person",a book with a drawing of two people sitting on the ground
bunchofviolets00cameiala_page14.png,bunchofviolets00cameiala,page14.png,Human,book,an old book with a picture of a man in a suit
bunchofviolets00cameiala_page2.png,bunchofviolets00cameiala,page2.png,Neither,,the title of the book techo fyes
bunnybrownhissis00hope3_page3.png,bunnybrownhissis00hope3,page3.png,Human,"person, person",a drawing of a man and woman in a wooded
bunnybrownhissis00hope3_page92.png,bunnybrownhissis00hope3,page92.png,Both,"horse, person, person",a drawing of a horse drawn by a man
bunnybrownhissis00hope4_page208.png,bunnybrownhissis00hope4,page208.png,Human,person,a drawing of a woman and a man sitting in a chair
bunnybrownhissis00hope4_page258.png,bunnybrownhissis00hope4,page258.png,Human,"person, person, boat, person",tom and the man who get their lives
bursecr_page170.png,bursecr,page170.png,Human,,a book with a picture of a woman in a bed
bursecr_page266.png,bursecr,page266.png,Both,"person, person",a book with a picture of a man and woman
bursecr_page362.png,bursecr,page362.png,Human,"person, person, person, person",a book with a picture of children in it
bursecr_page388.png,bursecr,page388.png,Neither,,a book with a page of text on it
bursecr_page392.png,bursecr,page392.png,Neither,,an open book with a black and white image
bursecr_page7.png,bursecr,page7.png,Both,"person, dog, person",a book with illustrations of children playing in the woods
butterflychase00stah_page1.png,butterflychase00stah,page1.png,Neither,,a black book with a white label on it
butterflychase00stah_page10.png,butterflychase00stah,page10.png,Human,"person, person, person",a cartoon of a man and woman talking to each other people
butterflychase00stah_page12.png,butterflychase00stah,page12.png,Human,"person, person, person",an illustration of a woman and two children
butterflychase00stah_page14.png,butterflychase00stah,page14.png,Human,"tennis racket, person, person, book",a little girl and a little boy are talking
butterflychase00stah_page16.png,butterflychase00stah,page16.png,Both,"horse, person",a book with an illustration of a woman and a horse
butterflychase00stah_page18.png,butterflychase00stah,page18.png,Human,book,"a story of alice, the little red riding on the horse"
butterflychase00stah_page2.png,butterflychase00stah,page2.png,Neither,,a map of the area of the island
butterflychase00stah_page20.png,butterflychase00stah,page20.png,Both,"person, person",a book with a drawing of a man in a hat and a dog
butterflychase00stah_page24.png,butterflychase00stah,page24.png,Human,person,a little girl in a garden with a basket
butterflychase00stah_page32.png,butterflychase00stah,page32.png,Both,"book, person",a drawing of a bear and a bear cub
butterflychase00stah_page34.png,butterflychase00stah,page34.png,Human,tennis racket,a drawing of a bear and a butterfly
butterflychase00stah_page38.png,butterflychase00stah,page38.png,Both,"person, horse",a book with a drawing of a man and woman
butterflychase00stah_page40.png,butterflychase00stah,page40.png,Human,"person, book",a cartoon of a man on a horse with a spear
butterflychase00stah_page44.png,butterflychase00stah,page44.png,Both,"person, baseball bat",an old book with a drawing of a man digging a tree
butterflychase00stah_page46.png,butterflychase00stah,page46.png,Both,"person, person",a book with a drawing of two children
butterflychase00stah_page5.png,butterflychase00stah,page5.png,Both,"clock, person",a drawing of a woman and a man in a frame
butterflychase00stah_page55.png,butterflychase00stah,page55.png,Neither,,a black book with a white cover and a black cover
butterflychase00stah_page56.png,butterflychase00stah,page56.png,Neither,,a black and white photo of a man in a suit
butterflychase00stah_page8.png,butterflychase00stah,page8.png,Human,"person, person",a drawing of a little girl and a little boy sitting at a table
butterflydialogu00birmiala_page1.png,butterflydialogu00birmiala,page1.png,Neither,,"the cover of the book, ' the great escape '"
butterflysfunera00jlbfiala_page11.png,butterflysfunera00jlbfiala,page11.png,Human,"person, person, person",a book with a drawing of a woman and child
butterflysfunera00jlbfiala_page12.png,butterflysfunera00jlbfiala,page12.png,Human,,an old book with a drawing of a man and a bird
butterflysfunera00jlbfiala_page15.png,butterflysfunera00jlbfiala,page15.png,Human,,an old book with a picture of two people
butterflysfunera00jlbfiala_page16.png,butterflysfunera00jlbfiala,page16.png,Human,person,the strange history of the plague
butterflysfunera00jlbfiala_page19.png,butterflysfunera00jlbfiala,page19.png,Human,,the cover of the book the story of the little prince
butterflysfunera00jlbfiala_page20.png,butterflysfunera00jlbfiala,page20.png,Neither,,the penguin penguin penguin penguin penguin penguin penguin penguin penguin penguin penguin penguin penguin penguin penguin penguin penguin penguin penguin penguin penguin penguin penguin penguin penguin penguin penguin penguin penguin penguin penguin penguin penguin penguin penguin penguin penguin penguin penguin penguin penguin penguin penguin penguin penguin penguin penguin penguin penguin
butterflysfunera00jlbfiala_page23.png,butterflysfunera00jlbfiala,page23.png,Human,"person, person",the wind and the stars by william blake
butterflysfunera00jlbfiala_page24.png,butterflysfunera00jlbfiala,page24.png,Neither,,the lady and the dragon
butterflysfunera00jlbfiala_page27.png,butterflysfunera00jlbfiala,page27.png,Human,,the great escape of the tiger
butterflysfunera00jlbfiala_page28.png,butterflysfunera00jlbfiala,page28.png,Human,person,"the cover of the book, the adventures of sherlock"
butterflysfunera00jlbfiala_page3.png,butterflysfunera00jlbfiala,page3.png,Human,,a drawing of a woman with a banana
butterflysfunera00jlbfiala_page31.png,butterflysfunera00jlbfiala,page31.png,Neither,,a plaque with a quote on it
butterflysfunera00jlbfiala_page32.png,butterflysfunera00jlbfiala,page32.png,Neither,,a book with a picture of a man and woman
butterflysfunera00jlbfiala_page4.png,butterflysfunera00jlbfiala,page4.png,Neither,book,"the title of the first edition of the book, the butterfly ' s funeral"
buxtondiamondsor00londiala_page32.png,buxtondiamondsor00londiala,page32.png,Both,,a painting of a man and woman in a cave
buxtondiamondsor00londiala_page5.png,buxtondiamondsor00londiala,page5.png,Both,"horse, person",a book with a picture of a man on a horse
buxtondiamondsor00londiala_page53.png,buxtondiamondsor00londiala,page53.png,Human,"person, person, person",a painting of a man and woman in a room
bybyorharryleona00fieliala_page104.png,bybyorharryleona00fieliala,page104.png,Both,"person, person, person",a drawing of a man sitting on a chair with two children
bybyorharryleona00fieliala_page7.png,bybyorharryleona00fieliala,page7.png,Human,"person, person","a man and woman sitting on the ground, one is holding a child"
bybyorharryleona00fieliala_page70.png,bybyorharryleona00fieliala,page70.png,Human,,a drawing of a group of people in a park
calebintownstory00abboiala_page7.png,calebintownstory00abboiala,page7.png,Neither,,a drawing of a ship in the water
calltocolors00jack_page102.png,calltocolors00jack,page102.png,Neither,,a book with a drawing of a man on a motorcycle
calltocolors00jack_page152.png,calltocolors00jack,page152.png,Both,person,a drawing of a man wrestling with another man
calltocolors00jack_page274.png,calltocolors00jack,page274.png,Human,person,a book with a picture of a man holding a gun
calltocolors00jack_page7.png,calltocolors00jack,page7.png,Human,"person, airplane",an old book with a drawing of a man on a horse
calvertofmarylan00otis_page112.png,calvertofmarylan00otis,page112.png,Human,book,an old book with a picture of a man and woman
calvertofmarylan00otis_page126.png,calvertofmarylan00otis,page126.png,Human,"person, book",an old book with a picture of a man standing on a hill
calvertofmarylan00otis_page49.png,calvertofmarylan00otis,page49.png,Human,boat,an old book with a picture of a man in a boat
campfiregirlsinm00frey_page5.png,campfiregirlsinm00frey,page5.png,Human,,a man in a canoe on a river
campfiregirlsono00frey_page5.png,campfiregirlsono00frey,page5.png,Both,"horse, person, person",an old book with a man riding on a horse
campfireyarns00chel_page149.png,campfireyarns00chel,page149.png,Neither,,a book with a picture of a tree
campfireyarns00chel_page7.png,campfireyarns00chel,page7.png,Neither,,a black and white photo of a group of people
campfireyarns00chel_page8.png,campfireyarns00chel,page8.png,Neither,,the title for campfire yns
campventurestory00eggl_page240.png,campventurestory00eggl,page240.png,Human,person,a black and white photo of a man in a hat
campventurestory00eggl_page290.png,campventurestory00eggl,page290.png,Both,"person, person",a book with a picture of a man and a woman
campventurestory00eggl_page7.png,campventurestory00eggl,page7.png,Human,"person, person, umbrella",image for the adventures of sherlock london
campventurestory00eggl_page90.png,campventurestory00eggl,page90.png,Human,"person, person, person",tom ' s at the foot of the wolf
canarybirdorroll00abboiala_page124.png,canarybirdorroll00abboiala,page124.png,Neither,vase,a drawing of a tree in a square shape
canarybirdorroll00abboiala_page152.png,canarybirdorroll00abboiala,page152.png,Neither,,a drawing of a man on a horse
canarybirdorroll00abboiala_page186.png,canarybirdorroll00abboiala,page186.png,Human,,a drawing of a man and a woman
canarybirdorroll00abboiala_page60.png,canarybirdorroll00abboiala,page60.png,Neither,bird,a drawing of a cat on a piece of paper
canarybirdorroll00abboiala_page9.png,canarybirdorroll00abboiala,page9.png,Neither,,a drawing of a tree with a bird on it
captainhoracemay00maysiala_page123.png,captainhoracemay00maysiala,page123.png,Human,"person, person, frisbee",a drawing of a man and woman in a wooded setting
captainhoracemay00maysiala_page7.png,captainhoracemay00maysiala,page7.png,Both,"person, person, dog",a man in a hat and coat standing next to a dog
captainhoracemay00maysiala_page95.png,captainhoracemay00maysiala,page95.png,Both,"person, person, person",the battle of the alams
captainjohncrane00knox_page161.png,captainjohncrane00knox,page161.png,Human,"person, person",a drawing of a man on a chair
captainjohncrane00knox_page211.png,captainjohncrane00knox,page211.png,Human,person,a man in a room with a fireplace
captainjohncrane00knox_page261.png,captainjohncrane00knox,page261.png,Human,"person, person, baseball bat, person",a book with a picture of two men on a boat
captainjohncrane00knox_page311.png,captainjohncrane00knox,page311.png,Human,"person, person",a book with a drawing of a chair and a man
captainjohncrane00knox_page9.png,captainjohncrane00knox,page9.png,Human,,a drawing of a man sitting on a chair
captainlucylieut00hava_page142.png,captainlucylieut00hava,page142.png,Human,"person, person",a book with a drawing of two men in the woods
captainlucylieut00hava_page206.png,captainlucylieut00hava,page206.png,Human,"person, person, person",a woman sitting in a chair with a child
captainlucylieut00hava_page302.png,captainlucylieut00hava,page302.png,Human,"person, person, person",a drawing of two men in uniform
captainlucylieut00hava_page5.png,captainlucylieut00hava,page5.png,Human,"person, chair, person",a book with a picture of a man and a woman
captainlucylieut00hava_page92.png,captainlucylieut00hava,page92.png,Human,"chair, person, person, person, dining table",a book with a picture of two women sitting at a table
captainofnine00heyl_page104.png,captainofnine00heyl,page104.png,Human,"person, person, chair",a man in a suit and tie is talking to another man
captainofnine00heyl_page122.png,captainofnine00heyl,page122.png,Human,"person, person, person, baseball glove, baseball glove",a drawing of two men in a field
captainofnine00heyl_page154.png,captainofnine00heyl,page154.png,Human,"person, person, wine glass",a cartoon of a man sitting in a chair with another man standing nearby
captainofnine00heyl_page182.png,captainofnine00heyl,page182.png,Human,"person, tie",an old book with a drawing of a man in a suit
captainofnine00heyl_page200.png,captainofnine00heyl,page200.png,Human,"person, person, person, airplane",a man and woman sitting at a table
captainofnine00heyl_page210.png,captainofnine00heyl,page210.png,Human,"person, person, person",a cartoon of a man talking to another man
captainofnine00heyl_page280.png,captainofnine00heyl,page280.png,Human,"person, person, person",a cartoon of a man being carried by a woman
captainofnine00heyl_page30.png,captainofnine00heyl,page30.png,Human,"person, person",an illustration of two men in a trench coat
captainofnine00heyl_page46.png,captainofnine00heyl,page46.png,Human,"person, person, person, person, baseball glove, baseball glove",a drawing of two men in uniform talking to each other men
captainofnine00heyl_page60.png,captainofnine00heyl,page60.png,Human,"person, person, person, person",an old book with a cartoon of a man and a woman
captainofnine00heyl_page76.png,captainofnine00heyl,page76.png,Human,"person, person, person, person, person",a cartoon drawing of three men talking to each other men
captivechildren00sociiala_page3.png,captivechildren00sociiala,page3.png,Human,,a drawing of a lighthouse on the water
captivechildren00sociiala_page69.png,captivechildren00sociiala,page69.png,Human,,a woman and child sitting on a couch
captiveskylarkor00chatiala_page33.png,captiveskylarkor00chatiala,page33.png,Human,person,a drawing of a woman and two children
captiveskylarkor00chatiala_page5.png,captiveskylarkor00chatiala,page5.png,Human,,a little girl in a pink dress and a cat
captiveskylarkor00chatiala_page74.png,captiveskylarkor00chatiala,page74.png,Human,"person, person, person",a couple sitting under a tree
captiveskylarkor00chatiala_page99.png,captiveskylarkor00chatiala,page99.png,Human,"person, dining table",a little girl is sitting on a bed with her mother
caralic_page18.png,caralic,page18.png,Both,"person, bowl, cup, cat",a little mad party
caralic_page32.png,caralic,page32.png,Human,,a picture of a woman and a child in a garden
caralic_page46.png,caralic,page46.png,Neither,,the tale of the rabbit and the hare
caralic_page5.png,caralic,page5.png,Both,person,a book with a cartoon of a man and a woman
cardinalflowerot00aldeiala_page28.png,cardinalflowerot00aldeiala,page28.png,Human,,a book with a drawing of a man on a horse
cardinalflowerot00aldeiala_page50.png,cardinalflowerot00aldeiala,page50.png,Neither,,a drawing of a man in a suit
cardinalflowerot00aldeiala_page82.png,cardinalflowerot00aldeiala,page82.png,Human,"person, person",a woman and a man sitting on the ground
carelessboy00cameiala_page11.png,carelessboy00cameiala,page11.png,Human,,a black and white image of a man in a suit and tie
carelessboy00cameiala_page18.png,carelessboy00cameiala,page18.png,Human,,an old book with a picture of a man in a suit
carelessboy00cameiala_page25.png,carelessboy00cameiala,page25.png,Neither,book,a black and white photo of a man in a suit
carelessboy00cameiala_page26.png,carelessboy00cameiala,page26.png,Human,,a black and white image of a man in a boat
carelessboy00cameiala_page28.png,carelessboy00cameiala,page28.png,Neither,,an old book with a quote on it
carelessboy00cameiala_page3.png,carelessboy00cameiala,page3.png,Human,,a drawing of a man sitting at a table
carelessboy00cameiala_page9.png,carelessboy00cameiala,page9.png,Human,book,a black and white image of two men in a field
carelesslittlebo00cameiala_page11.png,carelesslittlebo00cameiala,page11.png,Both,,a black and white image of a man in a suit
carelesslittlebo00cameiala_page18.png,carelesslittlebo00cameiala,page18.png,Human,person,a black and white image of a man in a suit
carelesslittlebo00cameiala_page25.png,carelesslittlebo00cameiala,page25.png,Human,book,a black and white photo of a man in a suit
carelesslittlebo00cameiala_page26.png,carelesslittlebo00cameiala,page26.png,Human,,a black and white image of a man in a boat
carelesslittlebo00cameiala_page28.png,carelesslittlebo00cameiala,page28.png,Neither,,a book with a picture of a man and a woman
carelesslittlebo00cameiala_page3.png,carelesslittlebo00cameiala,page3.png,Human,,a book with an image of a man and woman
carelesslittlebo00cameiala_page9.png,carelesslittlebo00cameiala,page9.png,Both,person,a black and white drawing of two bears
carlkrinkenorchr00warniala_page126.png,carlkrinkenorchr00warniala,page126.png,Human,,a black and white photo of a waterfall
carlkrinkenorchr00warniala_page140.png,carlkrinkenorchr00warniala,page140.png,Human,"person, chair",a woman reading a book in a chair
carloorkindnessr00newyiala_page3.png,carloorkindnessr00newyiala,page3.png,Human,"person, person, person",a book with a picture of a man fishing
carloorkindnessr00newyiala_page4.png,carloorkindnessr00newyiala,page4.png,Both,"person, person, dog",a little girl sitting on the ground next to a little boy
carltrailer00cast_page132.png,carltrailer00cast,page132.png,Human,"person, person",a book with a drawing of a man in a hat
carltrailer00cast_page250.png,carltrailer00cast,page250.png,Human,"person, chair",the book of the dead
carltrailer00cast_page326.png,carltrailer00cast,page326.png,Human,"person, person",the book of the adventures of sherlock
carltrailer00cast_page9.png,carltrailer00cast,page9.png,Neither,,a book with a picture of a man and a dog
carrierpigeonoth00colmiala_page5.png,carrierpigeonoth00colmiala,page5.png,Animal,,a drawing of a woman with a bird on her head
carrierpigeonoth00colmiala_page55.png,carrierpigeonoth00colmiala,page55.png,Neither,,a drawing of a house with a chimney
carrierpigeonoth00colmiala_page6.png,carrierpigeonoth00colmiala,page6.png,Neither,book,an old book with a black and white title
carrierpigeonoth00colmiala_page67.png,carrierpigeonoth00colmiala,page67.png,Human,"person, person",a black and white drawing of a man and woman
carrierpigeonoth00colmiala_page7.png,carrierpigeonoth00colmiala,page7.png,Neither,,a drawing of a house with a door
carrierpigeonoth00colmiala_page8.png,carrierpigeonoth00colmiala,page8.png,Both,book,a drawing of a woman and a man in a garden
carrythecandle00newyiala_page1.png,carrythecandle00newyiala,page1.png,Both,chair,a book with a picture of a man sitting at a desk
carrythecandle00newyiala_page2.png,carrythecandle00newyiala,page2.png,Human,chair,a book with a drawing of a woman sitting at a desk
carrythecandle00newyiala_page3.png,carrythecandle00newyiala,page3.png,Neither,,a book with a picture of a woman and a man
carrythecandle00newyiala_page4.png,carrythecandle00newyiala,page4.png,Human,"person, clock, person, chair",a book with a picture of a man and woman sitting at a table
carrythecandle00newyiala_page5.png,carrythecandle00newyiala,page5.png,Human,"person, chair",a book with a picture of a man and woman sitting at a table
carrythecandle00newyiala_page6.png,carrythecandle00newyiala,page6.png,Both,,a cartoon of a man and woman sitting at a table
casketofgemsgift00andeiala_page10.png,casketofgemsgift00andeiala,page10.png,Neither,book,the case of gems by william william
casketofgemsgift00andeiala_page101.png,casketofgemsgift00andeiala,page101.png,Human,person,a drawing of a man and woman sitting in a room
casketofgemsgift00andeiala_page113.png,casketofgemsgift00andeiala,page113.png,Both,"person, person",a drawing of a man and woman standing in front of a house
casketofgemsgift00andeiala_page120.png,casketofgemsgift00andeiala,page120.png,Human,person,a black and white photo of a quote on a piece of paper
casketofgemsgift00andeiala_page121.png,casketofgemsgift00andeiala,page121.png,Human,"person, person, train",a drawing of a man standing in front of a house
casketofgemsgift00andeiala_page131.png,casketofgemsgift00andeiala,page131.png,Neither,,a drawing of a castle in the distance
casketofgemsgift00andeiala_page139.png,casketofgemsgift00andeiala,page139.png,Both,"horse, person, person",a drawing of a man and woman outside a house
casketofgemsgift00andeiala_page151.png,casketofgemsgift00andeiala,page151.png,Human,person,a drawing of a man standing next to a tree
casketofgemsgift00andeiala_page161.png,casketofgemsgift00andeiala,page161.png,Human,chair,a drawing of a man and woman sitting at a table
casketofgemsgift00andeiala_page169.png,casketofgemsgift00andeiala,page169.png,Human,person,a drawing of a man in a hat and coat
casketofgemsgift00andeiala_page177.png,casketofgemsgift00andeiala,page177.png,Human,,a drawing of a boat with people on it
casketofgemsgift00andeiala_page185.png,casketofgemsgift00andeiala,page185.png,Human,"person, person, chair",a drawing of a man in a living room
casketofgemsgift00andeiala_page194.png,casketofgemsgift00andeiala,page194.png,Neither,,a piece of paper with a poem on it
